Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2020-06-11,81.45797729492188,85.13437877315353,81.35612865252415,84.70999216149421,201662400
2020-06-12,82.16126251220703,84.34382269299937,81.05058514318586,83.59690535411025,200146000
2020-06-15,83.1773681640625,83.82971175950732,80.6528726048748,80.81535534530535,138808800
2020-06-16,85.38175964355469,85.65337337676685,83.596913801037,85.23140666668927,165428800
2020-06-17,85.262939453125,86.18688949305373,85.14168608934729,86.12626281116486,114406400
2020-06-18,85.2968978881836,85.71400977487889,84.68820360566706,85.21929395560811,96820400
2020-06-19,84.8094253540039,86.46816994057362,83.70116819491169,86.00256132015875,264476000
2020-06-22,87.02838134765625,87.17145941767127,85.15622926088085,85.20230612758097,135445200
2020-06-23,88.8859634399414,90.30462884351627,87.85288272746979,88.27242190241752,212155600
2020-06-24,87.31694030761719,89.43402594153021,86.94347800938374,88.51492370266389,192623200
2020-06-25,88.47615051269531,88.51495247583935,86.71312932901027,87.47217654394532,137522400
2020-06-26,85.75762939453125,88.59253277701855,85.60969648694928,88.3718508333902,205256800
2020-06-29,87.73407745361328,87.82865862307958,85.1877569926391,85.66549550848868,130646000
2020-06-30,88.4664306640625,88.75259416052774,87.30240160297599,87.32179888035039,140223200
2020-07-01,88.29911041259766,89.08725718249154,88.25061351334215,88.54404454624031,110737200
2020-07-02,88.29911041259766,89.84145686297828,88.18513936902451,89.20609049720933,114041600
2020-07-06,90.66111755371094,91.12915363770222,89.69593836953126,89.72746541987443,118655600
2020-07-07,90.37982940673828,91.81789246963082,90.26827838855647,91.03944797633464,112424400
2020-07-08,92.48477172851562,92.51629878115334,91.26981088874352,91.35711714225694,117092000
2020-07-09,92.88249969482422,93.4305598406817,91.83486890517743,93.37720806711494,125642800
2020-07-10,93.04495239257812,93.10315902275178,91.86637359176252,92.47748770321701,90257200
2020-07-13,92.61573028564453,96.95902596441493,92.40232321566707,94.34965162813619,191649200
2020-07-14,94.14836883544922,94.33994377964609,91.0636836420722,91.99732841763048,170989200
2020-07-15,94.79589080810547,96.2727560853695,93.59790682412175,96.02297441911405,153198000
2020-07-16,93.62940979003906,94.4854581347257,93.03041795220673,93.66821174965895,110577600
2020-07-17,93.44025421142578,94.23567587629981,92.96736319511449,94.08047543961847,92186800
2020-07-20,95.40940856933594,95.54763916358735,93.18319885433614,93.527561622358,90318000
2020-07-21,94.09259033203125,96.2751504170526,93.84280875166303,96.19997393951473,103433200
2020-07-22,94.35692596435547,95.0383691628231,93.70700981931506,93.79430867429807,89001600
2020-07-23,90.0621109008789,94.16774625515278,89.2521396675419,94.09014235956347,197004400
2020-07-24,89.83902740478516,90.1833901651154,86.47303332227233,88.26031386604993,185438800
2020-07-27,91.9682388305664,92.06039256097253,90.67810880703217,90.90121082733599,121214000
2020-07-28,90.45741271972656,91.7160228925572,90.45255785000906,91.5389903643371,103625600
2020-07-29,92.19132995605469,92.37563738029081,90.90362022258871,90.9399947403417,90329200
2020-07-30,93.30687713623047,93.41115323756709,90.95698669984957,91.36439616603701,158130000
2020-07-31,103.07502746582031,103.22538040306863,97.80292791974138,99.80118772646902,374336800
2020-08-03,105.67228698730469,108.29135620019736,104.6586108297832,104.95688931304775,308151200
2020-08-04,106.37799072265625,107.46927088099201,105.13877762781757,105.8614502635959,173071600
2020-08-05,106.76355743408203,107.08366800256047,105.63347550648942,106.09909155161407,121776800
2020-08-06,110.48847198486328,110.98318771588607,106.50651618913851,107.09580568303383,202428800
2020-08-07,107.97645568847656,110.46663150219966,107.17959972464764,110.00989563011565,198045600
2020-08-10,109.54586029052734,110.56379606115887,106.8953408360196,109.42195650024055,212403600
2020-08-11,106.28797149658203,109.30776282738468,106.02801970691873,108.80973072656776,187902400
2020-08-12,109.82038879394531,110.07790879616837,107.18444536818468,107.37879756886053,165598000
2020-08-13,111.76394653320312,112.76730632002796,110.71199498653695,111.20031474091456,210082000
2020-08-14,111.6643295288086,111.75421760454509,109.85439412589318,111.58901749702606,165565200
2020-08-17,111.3727798461914,112.81101111968458,110.74598779263943,112.78671524478968,119561600
2020-08-18,112.30083465576172,112.72598654466942,110.78972307405309,111.12498689269856,105633600
2020-08-19,112.44174194335938,113.85567747183467,112.34699766084464,112.70898176363043,145538000
2020-08-20,114.93677520751953,115.05095915162076,112.46603216773778,112.48304002227763,126907200
2020-08-21,120.8597640991211,121.34322020785855,115.88426912064436,115.89641335304087,338054800
2020-08-24,122.30525970458984,125.15013843519527,120.43945211980873,125.06509916365437,345937600
2020-08-25,121.30192565917969,121.64690937129124,119.57945373903362,121.17802927154358,211495600
2020-08-26,122.95150756835938,123.40824339844946,121.55214798920018,122.61867553010855,163022400
2020-08-27,121.48168182373047,123.88682518833696,120.33741060365348,123.55399319873169,155552400
2020-08-28,121.28492736816406,122.87377567972419,121.06141564149513,122.45591173217429,187630000
2020-08-31,125.3979263305664,127.30261317418659,122.44373480875961,123.97914215160894,225702700
2020-09-01,130.3928680419922,130.99537911333144,126.84589234906336,129.01294820319362,151948100
2020-09-02,127.69129180908203,134.08557623024728,123.41548563943502,133.70658438715637,200119000
2020-09-03,117.46826934814453,125.2036047031375,117.09899717135521,123.32808431407489,257599600
2020-09-04,117.5459976196289,120.20866118452791,107.76021579822826,116.68111776737273,332607200
2020-09-08,109.63574981689453,115.6316049618243,109.4997017926122,110.73385384547656,231366600
2020-09-09,114.00872802734375,115.77735955442189,112.00687240165654,113.95042385620658,176940500
2020-09-10,110.28683471679688,117.09898522798876,109.32477873982353,116.96293720757075,182274400
2020-09-11,108.83888244628906,111.97772133616776,106.89533097403391,111.33634579157453,180860300
2020-09-14,112.10405731201172,112.6579692235783,109.61631362694925,111.4821213907461,140150100
2020-09-15,112.27898406982422,115.4761275479022,110.40345635818763,114.99023961653583,184642000
2020-09-16,108.9652099609375,112.72598470596552,108.87775370396636,111.97772065587975,154679000
2020-09-17,107.22572326660156,109.03322659577087,105.64173160246284,106.6232270995851,178011000
2020-09-18,103.82450866699219,107.7504832499777,103.09567691699868,107.28403508185545,287104900
2020-09-21,106.97306060791016,107.07995651781488,100.19006360823141,101.58942285494095,195713800
2020-09-22,108.65424346923828,109.67461096517128,106.07904368113599,109.49969103484163,183055400
2020-09-23,104.09662628173828,108.94578544391972,103.75649882076176,108.46961737823794,150718700
2020-09-24,105.16558074951172,107.1382844839182,102.03646141325542,102.20166152378793,167743300
2020-09-25,109.1109848022461,109.26647248780473,104.63109780542541,105.36964948370711,149981400
2020-09-28,111.71533966064453,112.06517952480382,109.59686822281799,111.76393141391246,137672400
2020-09-29,110.86988830566406,112.05545586998878,110.36456819358912,111.31691166111466,99382200
2020-09-30,112.5413589477539,113.95043838034034,110.41317487532415,110.57837499064281,142675200
2020-10-01,113.4936752319336,114.39742685256729,112.56077152903099,114.31968302381051,116120400
2020-10-02,109.8301010131836,112.1137801442832,109.05268479784137,109.70377282438155,144712000
2020-10-05,113.21187591552734,113.35764376217921,110.34514039230349,110.69498025864371,106243800
2020-10-06,109.96614837646484,112.84260373156758,109.08182887759448,112.43445227836398,161498200
2020-10-07,111.83193969726562,112.288675423152,110.9087484133937,111.3849238034784,96849000
2020-10-08,111.72508239746094,113.11472230550496,111.35580279066887,112.96895442987977,83477200
2020-10-09,113.66862487792969,113.69777696782543,111.67648137568933,112.02632128256141,100506900
2020-10-12,120.88890838623047,121.64689230757452,115.91341372886069,116.67139765020474,240226800
2020-10-13,117.68204498291016,121.85096395135838,116.2729730734288,121.7343481891843,262330500
2020-10-14,117.76952362060547,119.5575877167491,116.24383575511227,117.58488382722,150712000
2020-10-15,117.30306243896484,117.77923053145645,114.81531862538753,115.36923056556877,112559200
2020-10-16,115.66075134277344,118.1193503209673,115.45667931642107,117.85696670561362,115393800
2020-10-19,112.70655059814453,117.02122972774796,112.39558266615455,116.57421378889114,120639300
2020-10-20,114.19337463378906,115.62188622477068,112.36643141199016,112.92034331318091,124423700
2020-10-21,113.57141876220703,115.35948233455615,113.16326736933642,113.3770591908259,89946000
2020-10-22,112.48303985595703,114.70840714970598,111.35577645934274,114.13505561823894,101988000
2020-10-23,111.79307556152344,113.2604589200965,111.05452396584917,113.10497125192926,82572600
2020-10-26,111.80279541015625,113.26045893616059,109.69403654118432,110.79214780910604,111850700
2020-10-27,113.30905151367188,113.96985932342135,111.30719583151641,112.23037983284465,92276800
2020-10-28,108.06147003173828,112.17208508150478,107.96429393091981,111.80281293277008,143937800
2020-10-29,112.06517028808594,113.62972971438177,109.03322751995996,109.19843501901767,146129200
2020-10-30,105.78752136230469,108.82917715371961,104.6796974682271,107.92542530180775,190272600
2020-11-02,105.7000503540039,107.55614568812253,104.29097841162539,106.03045798084733,122866900
2020-11-03,107.32291412353516,108.34327419283329,105.6611785129121,106.56493023946784,107624400
2020-11-04,111.70561218261719,112.32754802876923,109.17899688086699,110.91847624915665,138235500
2020-11-05,115.67047119140625,116.24382276328363,113.57143933861293,114.62095155797914,126387100
2020-11-06,115.53905487060547,116.03551019200556,113.04701195376393,115.1788748490344,114457900
2020-11-09,113.23197937011719,118.7514525250263,112.96915049805817,117.3010105733885,154515300
2020-11-10,112.89126586914062,114.46825386220857,111.10010975217423,112.48241768033425,138023400
2020-11-11,116.31781768798828,116.45410042104282,113.34879251575485,114.07888176862647,112295000
2020-11-12,116.04524230957031,117.33019898779234,115.42223346115063,116.44436129860394,103162300
2020-11-13,116.09391784667969,116.49302940870272,114.74081980829087,116.269139549406,81581900
2020-11-16,117.1063232421875,117.77800032814827,115.01339915844956,115.76295421656155,91183000
2020-11-17,116.22047424316406,117.46649204968942,115.80188944001708,116.3762301824057,74271000
2020-11-18,114.89657592773438,116.63905646851767,114.86737354648494,115.46118005472933,76322100
2020-11-19,115.49038696289062,115.89923517011198,113.70896736833065,114.46825901798518,74113000
2020-11-20,114.22489929199219,115.61693649962824,114.17623112885316,115.49039036324399,73604300
2020-11-23,110.82754516601562,114.49746457209459,110.73020141936897,114.06914317462709,127959300
2020-11-24,112.11248779296875,112.77443558427984,109.60097934121339,110.88594337156803,113874200
2020-11-25,112.9496841430664,113.65057108020866,112.11251446001901,112.48243113620667,76499200
2020-11-27,113.49478149414062,114.3708899059463,113.13460895534583,113.47531571914513,46691300
2020-11-30,115.88949584960938,117.75852242774822,113.7089574149293,113.86471334319992,169410200
2020-12-01,119.46204376220703,120.19213284247456,116.82398944339565,117.79744155041904,127728200
2020-12-02,119.8125228881836,120.0948249747314,117.68065976068435,118.78065829638932,89004200
2020-12-03,119.67623138427734,120.49392777356492,118.96560791819012,120.24082808918226,78967600
2020-12-04,119.00454711914062,119.59835363347426,118.29392365175957,119.34525394863078,78260400
2020-12-07,120.46471405029297,121.2629445857138,119.00453569816821,119.06294045566084,86712000
2020-12-08,121.07798767089844,121.66206495991713,119.82223338247024,121.06825849577237,82225500
2020-12-09,118.54701232910156,122.60630637821869,117.78772077192583,121.22400598300898,115089200
2020-12-10,119.96825408935547,120.58153376453309,116.96029017970807,117.30099698433379,81312200
2020-12-11,119.16029357910156,119.50100038149354,117.3496717985599,119.17975935630199,86939800
2020-12-14,118.54701232910156,120.0753320453492,118.31338587155162,119.34524286701082,79184500
2020-12-15,124.48507690429688,124.50455010924838,120.83463079530905,121.03905488619017,157243700
2020-12-16,124.41693878173828,124.9620697049553,123.20012338037756,124.0275637947843,98208600
2020-12-17,125.2833251953125,126.13996808980455,124.64084302444346,125.47801271123197,94359800
2020-12-18,123.2974853515625,125.67271159961813,122.77182016091811,125.53642885687911,192541500
2020-12-21,124.82579040527344,124.90366837554562,120.17268937086521,121.70100925990957,121251600
2020-12-22,128.37890625,130.8417396142282,126.20809672049869,128.1160699450411,168904800
2020-12-23,127.48332214355469,128.91428338608608,127.30809300233021,128.65146195480474,88223700
2020-12-24,128.4665069580078,129.91695629713385,127.61960817236115,127.83376887622417,54930100
2020-12-28,133.06117248535156,133.69391042104374,129.9655870238762,130.43285473552945,124486200
2020-12-29,131.28952026367188,135.10545188425303,130.7735916806408,134.38510661556313,121047300
2020-12-30,130.17001342773438,132.37975381009915,129.8585016321147,131.98063489209892,96452100
2020-12-31,129.1674041748047,131.1629846094566,128.22315413773092,130.52050244643019,99116600
2021-01-04,125.97447967529297,130.0629768178639,123.39482930890424,129.97536966603926,143301900
2021-01-05,127.53199768066406,128.24262865019975,125.02048862539876,125.46828327943898,97664900
2021-01-06,123.23905181884766,127.570918733124,123.02489113823766,124.32932099883892,155088000
2021-01-07,127.44437408447266,128.1355317571745,124.46561240551398,124.95233855838183,109578200
2021-01-08,128.5443878173828,129.10899197173987,126.77269738263777,128.91428961570313,105158200
2021-01-11,125.55585479736328,126.71426523844697,125.08860192198284,125.76028628554909,100384500
2021-01-12,125.38064575195312,126.24701761180567,123.49214611607862,125.08860712256089,91951100
2021-01-13,127.41515350341797,127.96028434017008,125.07887424485143,125.34169563519181,88636800
2021-01-14,125.48773956298828,127.52225130518217,125.34171280576037,127.32756381591491,90221800
2021-01-15,123.76472473144531,126.76295959555424,123.6284420036996,125.36118590805361,111598500
2021-01-19,124.4364013671875,125.29304408982054,123.57002946950722,124.38772578454656,90757300
2021-01-20,128.52491760253906,128.97271223666024,125.13730745125214,125.24438780808299,104319500
2021-01-21,133.2363739013672,135.96204254195973,130.04345244783565,130.2478839087022,120150900
2021-01-22,135.37802124023438,136.13731286135894,131.43553637442392,132.66208095000118,114459400
2021-01-25,139.1258087158203,141.23819854253642,132.9151779412319,139.2718354812106,157611700
2021-01-26,139.35940551757812,140.46914031198884,137.6169179490498,139.78772681607,98390600
2021-01-27,138.2886199951172,140.46915831522645,136.68242977361535,139.62224478331817,140843800
2021-01-28,133.45057678222656,138.22050212672593,133.07093096645877,135.81607367562873,142621100
2021-01-29,128.45677185058594,133.10987264929705,126.753230328146,132.22402749273948,177523800
2021-02-01,130.57888793945312,131.7859741111612,127.45409959233686,130.19924214528973,106239800
2021-02-02,131.4062957763672,132.6912447408377,131.03637924925178,132.1266407771297,83305400
2021-02-03,130.3842315673828,132.16565144314657,130.0629904566346,132.1559074116743,89880900
2021-02-04,133.74258422851562,133.75231340224198,131.01691536139694,132.68152499802775,84183100
2021-02-05,133.32826232910156,133.97170445351236,132.45085206919504,133.90346870595903,75693800
2021-02-08,133.47451782226562,133.52326614630692,131.53444758226135,132.61659492201852,71297200
2021-02-09,132.59713745117188,134.4202242306219,132.44116358776148,133.19183150339478,76774200
2021-02-10,131.99266052246094,133.5525177010359,131.02749721967888,133.0553056014661,73046600
2021-02-11,131.7391815185547,132.9675589258699,130.4133074654321,132.4898491628531,64280000
2021-02-12,131.97312927246094,132.12911793128706,130.33529298247856,130.97873504321333,60145100
2021-02-16,129.8478546142578,132.5970843838598,129.4578829220419,132.0901434978276,80576300
2021-02-17,127.55679321289062,128.90216926300226,126.22117575067011,127.95650854312615,97918500
2021-02-18,126.4552230834961,126.73793963420552,124.21293348401787,125.95801087666042,96856700
2021-02-19,126.61117553710938,127.43010877587982,125.5680327149572,126.9719012661051,87668800
2021-02-22,122.8382797241211,126.46493488700048,122.44831544375612,124.79783740249141,103916400
2021-02-23,122.7017822265625,123.5304515985531,115.41922654111875,120.6544792375418,158273000
2021-02-24,122.20458984375,122.40931941932189,119.16288479188184,121.80488184514299,111039900
2021-02-25,117.9540023803711,123.28674515580227,117.51529718125303,121.55141178976116,148199500
2021-02-26,118.21722412109375,121.71713665773981,118.15872464367439,119.51384476967971,164560400
2021-03-01,124.58334350585938,124.71982986571714,119.70880940251382,120.64471905780232,116307900
2021-03-02,121.98035430908203,125.49001767022227,121.87311395477933,125.18779891061432,102260900
2021-03-03,118.99714660644531,122.55555866097826,118.78266587535208,121.67814086921052,112966300
2021-03-04,117.11555480957031,120.49848269972283,115.64345085160187,118.69490655182288,178155000
2021-03-05,118.37319946289062,118.88015523948293,114.61980921267136,117.9442454649468,153766600
2021-03-08,113.44015502929688,117.96372195381214,113.29391752275616,117.89547877581961,154376600
2021-03-09,118.05147552490234,118.99713642859442,115.80919406877891,116.04316964725494,129525800
2021-03-10,116.96934509277344,119.10438636423861,116.4526381350717,118.6364351696504,111943300
2021-03-11,118.89964294433594,120.1182765520443,118.21721109919896,119.46509072342045,103026500
2021-03-12,117.99298858642578,118.12947496626138,116.16991732521446,117.37879987716553,88105100
2021-03-15,120.87870025634766,120.88845140763532,117.39828304156515,118.36344619441722,92403800
2021-03-16,122.4190673828125,124.02766536377307,121.59039794957519,122.54580261068884,115227900
2021-03-17,121.62939453125,122.70179070070945,119.27011403289939,120.93721148152662,111932600
2021-03-18,117.50553894042969,120.08904396527872,117.30080936399335,119.79656889154106,121229700
2021-03-19,116.97908020019531,118.38294855656439,116.67686143267959,116.89134214689703,185549500
2021-03-22,120.29376983642578,120.76172845240197,117.24231371312757,117.31055690317099,111912300
2021-03-23,119.465087890625,121.12242658262932,119.07512365781542,120.2352652049879,95467100
2021-03-24,117.07657623291016,119.81606991796893,117.05708136591241,119.73807557407793,88530500
2021-03-25,117.56401824951172,118.60717576184044,116.01391986522562,116.54037047817636,98844700
2021-03-26,118.16847229003906,118.43170133574063,115.93593444848634,117.33005170542276,94071200
2021-03-29,118.34394073486328,119.50408225482553,117.70050608807547,118.59741859593674,80819200
2021-03-30,116.89132690429688,117.37878030470016,115.87742293890422,117.09605643991243,85671900
2021-03-31,119.08486938476562,120.42048696601859,118.10996256612317,118.5974159754444,118323800
2021-04-01,119.91354370117188,121.0639340927336,119.41633912027298,120.55698579856444,75089100
2021-04-05,122.74079132080078,122.99426922039768,119.98180275866349,120.76173132452315,88651200
2021-04-06,123.04300689697266,123.93991951774667,122.49706137788411,123.32573080877205,80171300
2021-04-07,124.69059753417969,124.7100924000349,121.99985233123647,122.67254049145967,83466700
2021-04-08,127.0888671875,127.11811320514343,125.29504201784057,125.71424485466245,88844600
2021-04-09,129.66262817382812,129.70161790758218,126.22120772891054,126.54292881700623,106686700
2021-04-12,127.94680786132812,129.51640882237047,127.35211395991703,129.19468770758402,91420000
2021-04-13,131.05674743652344,131.28098676840776,128.6194798143975,129.11669192988782,91266500
2021-04-14,128.71697998046875,131.6124551846021,128.35626912284386,131.55396314021985,87222800
